client_id,total_spending,avg_transaction,transaction_count,Chip Transaction,Online Transaction,Swipe Transaction,past_3_months_sum,past_6_months_sum,past_9_months_sum,past_3_months_avg,past_6_months_avg,past_9_months_avg,past_3_months_max,past_3_months_min,past_6_months_max,past_6_months_min,past_9_months_max,past_9_months_min,rate_of_change_3m,rate_of_change_6m,rate_of_change_9m,spending_volatility_3m,spending_volatility_6m,spending_volatility_9m,num_unique_merchants,category_diversity,top_5_merchant_categories,avg_time_between_transactions_seconds,spending_consistency_3m,spending_consistency_6m,spending_consistency_9m,chip_transaction_ratio,online_transaction_ratio,swipe_transaction_ratio,absolute_change_3m_vs_6m,absolute_change_6m_vs_9m,growth_rate_3m_vs_6m,growth_rate_6m_vs_9m,proportion_recent_3m_vs_6m,proportion_recent_6m_vs_9m,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio
1880,36802.75,37.78516427104723,974,505,31,438,12349.6,22601.77,33321.380000000005,4116.533333333334,3766.9616666666666,3702.3755555555563,4342.78,3774.27,4342.78,3038.25,4342.78,3038.25,1.8437084079783,4.204447381631121,6.672822477767699,301.4893119719744,506.98765678926225,418.6026005387182,71,40,"['Money Transfer', 'Wholesale Clubs', 'Department Stores', 'Grocery Stores, Supermarkets', 'Lumber and Building Materials']",26852.867420349434,0.33556188056599034,0.6141326395445993,0.9054046232958136,0.5184804928131417,0.03182751540041068,0.44969199178644764,2097.4300000000003,11882.159999999996,0.204584005142326,1.108450773862108,0.5463996846264695,0.678296337066472,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,15487.0,31579.0,52419.0,771,3,1.6599322334462776
1881,27807.079999999998,19.243653979238754,1445,1366,51,28,8692.029999999999,18204.43,26250.25,2897.343333333333,3034.0716666666667,2916.6944444444443,3575.52,1991.11,3575.52,1991.11,3575.52,1991.11,1.4309834653421036,4.091407683357945,6.341659394997091,816.4533939137822,595.7656530353752,530.4867473158757,96,51,"['Amusement Parks, Carnivals, Circuses', 'Miscellaneous Food Stores', 'Insurance Sales, Underwriting', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services']",18153.65650969529,0.3125833420841023,0.6546688828888183,0.9440131793773385,0.9453287197231834,0.03529411764705882,0.019377162629757784,-820.3700000000026,10158.61,-0.08624216811740493,1.2625947386344714,0.4774678471119392,0.693495490519138,67,67,1952,9,Male,159 Mill Street,42.05,-83.38,22321.0,56542.0,9097.0,733,6,0.16088925046867816
1882,31298.97,67.02134903640257,467,427,28,12,7156.72,15104.669999999998,26480.88,2385.5733333333333,2517.4449999999997,2942.32,2889.83,1950.01,2898.43,1950.01,4630.09,1950.01,2.0889472048617104,5.519401091122543,10.429543178757639,473.66073157200947,426.1471155246735,826.158561354901,82,50,"['Local and Suburban Commuter Transportation', 'Automotive Service Shops', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores', 'Eating Places and Restaurants']",56112.10300429184,0.22865672576445806,0.4825931971563281,0.8460623464606024,0.9143468950749465,0.059957173447537475,0.02569593147751606,-791.2299999999977,3728.4599999999955,-0.09955145666492593,0.3277418402086454,0.4738084314321333,0.5703990954983368,58,65,1961,10,Male,860 Maple Avenue,37.59,-122.06,29097.0,59322.0,145137.0,694,3,2.446596540912309
1885,74597.82,50.33591093117409,1482,889,79,514,23589.18,45104.33,66315.72,7863.06,7517.388333333333,7368.413333333334,9206.92,6737.34,9206.92,6737.34,9206.92,6730.04,1.5621141489227668,3.89895969553336,6.202812666993957,1249.1577717806515,885.3673432291624,753.2203798358088,69,42,"['Money Transfer', 'Automotive Service Shops', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores', 'Wholesale Clubs']",17690.479405806887,0.31621808787441774,0.6046333525564151,0.8889766483792689,0.5998650472334683,0.053306342780026994,0.3468286099865047,2074.029999999999,23892.940000000002,0.0963985842534214,1.1264202864593034,0.5229914733241797,0.6801453712634048,46,65,1973,9,Male,189 Forest Street,33.99,-83.72,18171.0,37056.0,75730.0,753,4,2.0436636442141625
1888,113705.14,35.85781772311574,3171,3082,45,44,35545.73,71831.59,104290.31999999999,11848.576666666668,11971.931666666665,11587.813333333332,12119.4,11365.79,12949.12,10848.47,12949.12,9699.16,1.9472751634669758,4.9559182258837495,7.647234700933788,419.1400112532018,759.0355058735162,1090.343822310191,120,42,"['Service Stations', 'Miscellaneous Food Stores', 'Betting (including Lottery Tickets, Casinos)', 'Utilities - Electric, Gas, Water, Sanitary', 'Insurance Sales, Underwriting']",8269.968454258675,0.3126132204753453,0.6317356453718802,0.9171996973927475,0.9719331441185746,0.014191106906338695,0.013875748975086723,-740.1299999999901,39372.86,-0.02039720155454472,1.2130129552203677,0.4948481580318632,0.6887656495828185,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,28429.0,41513.0,15899.0,748,3,0.38298846144581217
1891,29607.93,39.06059366754617,758,626,107,25,8657.58,17124.96,25758.510000000002,2885.86,2854.16,2862.056666666667,3212.09,2395.7599999999998,3317.6,2395.7599999999998,3317.6,2388.22,2.613709219621331,6.148028183123518,9.75170718268942,432.1327341222824,390.86004605229215,380.8533463815173,83,49,"['Money Transfer', 'Telecommunication Services', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Utilities - Electric, Gas, Water, Sanitary']",34625.865257595775,0.2924074732681413,0.5783909918727854,0.8699868582504755,0.8258575197889182,0.14116094986807387,0.032981530343007916,190.20000000000073,8491.409999999996,0.022462674404597482,0.983536320517052,0.505553297642739,0.664827274558971,47,66,1973,2,Female,96 Jefferson Street,29.19,-81.05,16733.0,34112.0,39842.0,725,4,1.1679760787992495
1895,26728.17,33.24399253731343,804,554,205,45,8752.880000000001,16062.84,23766.559999999998,2917.626666666667,2677.14,2640.728888888889,3357.26,2528.38,3357.26,2027.1299999999999,3357.26,2027.1299999999999,1.6071498781744638,3.784508795863293,6.079153833781118,416.7308792654246,439.02726516698283,445.96931232553555,86,35,"['Taxicabs and Limousines', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Wholesale Clubs', 'Grocery Stores, Supermarkets']",32666.07721046077,0.3274777135883228,0.6009704368088051,0.8891951824610513,0.6890547263681592,0.25497512437810943,0.055970149253731345,1442.920000000002,8359.120000000003,0.1973909569956609,1.0850757815704628,0.5449148469386486,0.6758588537844771,56,65,1963,3,Female,900 Littlewood Street,39.75,-74.22,20034.0,40848.0,146608.0,706,2,3.589110849980415
1896,32425.84,27.761849315068492,1168,907,48,213,10499.56,20631.09,30001.27,3499.853333333333,3438.515,3333.4744444444445,4109.79,2773.52,4213.13,2288.91,4213.13,2144.98,1.55476800517788,4.019986422663932,6.299952065677322,675.6963195351398,759.2772498567306,796.6475432101563,146,48,"['Grocery Stores, Supermarkets', 'Utilities - Electric, Gas, Water, Sanitary', 'Eating Places and Restaurants', 'Service Stations', 'Fast Food Restaurants']",22448.997429305913,0.3238022515376625,0.6362546043525781,0.9252272261875097,0.776541095890411,0.0410958904109589,0.18236301369863014,368.02999999999884,11260.91,0.03632521445428272,1.2017816093180707,0.5089193057662004,0.6876738884720547,50,79,1969,9,Female,6695 River Lane,41.91,-83.38,19736.0,40246.0,74352.0,641,5,1.8474382547333896
1897,52977.87,45.63124031007752,1161,805,317,39,17537.99,33934.83,47921.65,5845.996666666667,5655.805,5324.627777777778,6781.37,4691.4400000000005,6781.37,4432.69,6781.37,4023.2599999999998,2.738295704517163,6.2333505277697245,9.214699537881758,1062.0653706026458,947.5776610442019,956.0047048103081,99,46,"['Tolls and Bridge Fees', 'Money Transfer', 'Eating Places and Restaurants', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies']",22600.5,0.3310436980573209,0.6405472700204822,0.9045597718443569,0.6933677863910422,0.2730404823428079,0.03359173126614987,1141.1500000000015,19948.010000000002,0.06959572698154037,1.426200523063856,0.5168138458333223,0.7081315021498634,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,51032.0,104049.0,247623.0,741,2,2.379869100135513
1898,46008.26,45.28372047244095,1016,250,319,447,12128.73,26167.9,41758.350000000006,4042.91,4361.316666666667,4639.8166666666675,4604.16,3592.76,5424.07,3586.56,6843.240000000001,3586.56,1.6342981130108423,4.683534021406729,8.069700010425356,514.7716945404068,775.7586902811126,1029.5539617110896,107,46,"['Tolls and Bridge Fees', 'Cruise Lines', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Money Transfer']",25808.039408866996,0.2636207063688129,0.5687652608466393,0.9076272391088036,0.24606299212598426,0.3139763779527559,0.43996062992125984,-1910.4400000000023,10577.449999999997,-0.13607926964343353,0.6784570041275264,0.4634964976173097,0.6266507177606394,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,25009.0,50993.0,75783.0,675,5,1.4861451571784363
1899,17927.72,29.19824104234528,614,580,20,14,4715.74,10781.91,15633.509999999998,1571.9133333333332,1796.985,1737.0566666666664,1770.0,1357.15,2261.89,1357.15,2261.89,1357.15,1.968506663141528,5.787094215625177,8.841123260249654,206.92961130136314,314.195961702247,266.6270097908311,49,21,"['Eating Places and Restaurants', 'Fast Food Restaurants', 'Grocery Stores, Supermarkets', 'Service Stations', 'Drug Stores and Pharmacies']",42739.57585644372,0.26304181457541725,0.601409995247583,0.8720300183180012,0.9446254071661238,0.03257328990228013,0.02280130293159609,-1350.4300000000003,5930.310000000001,-0.2226165768516214,1.2223410833539456,0.4373751960459696,0.6896666199720984,31,67,1988,8,Female,761 Main Avenue,47.94,-122.0,28037.0,57166.0,111755.0,737,2,1.954920757093377
1901,30654.329999999998,24.821319838056677,1235,524,28,683,9029.32,18276.25,28003.68,3009.773333333333,3046.0416666666665,3111.52,3576.13,2057.76,3576.13,2057.76,3576.13,2057.76,1.6592567068088577,4.382602498063574,7.247462029845999,829.4034980836128,591.7453377058976,497.5506188318933,74,38,"['Service Stations', 'Miscellaneous Food Stores', 'Grocery Stores, Supermarkets', 'Department Stores', 'Telecommunication Services']",21226.38573743922,0.29455284131148846,0.596204516621306,0.9135309758849729,0.4242914979757085,0.022672064777327937,0.5530364372469636,-217.61000000000058,8548.82,-0.023533215888949188,0.8788364449808428,0.4940466452363039,0.6526374390794353,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,16542.0,33728.0,107287.0,730,3,3.1809475806451615
1902,34248.84,41.065755395683446,834,690,80,64,10508.94,20934.239999999998,30517.3,3502.98,3489.0399999999995,3390.811111111111,3672.6,3201.59,3672.6,3201.59,3751.81,2800.14,1.8912414884104822,4.759471765595983,7.395983217552788,261.69658901101457,201.4380148829908,329.65461195941293,82,40,"['Department Stores', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Discount Stores']",31486.2424969988,0.3068407572344056,0.6112393879617529,0.8910462368944467,0.8273381294964028,0.09592326139088729,0.07673860911270983,83.64000000000306,11351.179999999997,0.008022790711059047,1.1845047406569504,0.5019976841767364,0.6859794280621155,36,68,1984,2,Female,4350 Valley Boulevard,39.74,-81.51,15950.0,32522.0,28260.0,769,2,0.8689502490621733
1903,50453.03,42.46888047138047,1188,970,181,37,14316.36,28777.18,46809.07,4772.12,4796.196666666667,5201.007777777778,5565.28,4208.78,6557.96,3227.46,6990.34,3227.46,1.5724419975275281,4.170841359284709,7.410910142885893,706.8493381195179,1147.2007355239393,1220.65796808297,91,44,"['Taxicabs and Limousines', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Department Stores']",22080.707666385846,0.2837561985870819,0.5703756543462306,0.9277752000226746,0.8164983164983165,0.15235690235690236,0.031144781144781145,-144.45999999999913,10745.29,-0.009989751618511233,0.5959048108656386,0.49749002508237433,0.6147778624954523,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,35031.0,71427.0,115702.0,709,3,1.619863637000014
1904,32177.73,20.148860363180965,1597,971,44,582,8461.58,18193.07,28577.55,2820.5266666666666,3032.1783333333333,3175.2833333333333,3053.23,2643.46,3741.17,2641.48,3822.77,2641.48,2.0603676818969294,5.580033925400287,9.33587231318425,210.47432677961908,442.397366783152,452.59061733535754,70,36,"['Service Stations', 'Miscellaneous Food Stores', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets']",16424.135338345866,0.26296385730130745,0.5653932082841145,0.8881157869122527,0.6080150281778335,0.027551659361302442,0.36443331246086413,-1269.9099999999999,7808.59,-0.13049491907200228,0.7519480994715191,0.4650990734384026,0.6366210539391935,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,15195.0,30983.0,10019.0,757,5,0.32337088080560306
1905,18337.24,45.50183622828784,403,345,51,7,5247.14,11223.91,16446.99,1749.0466666666669,1870.6516666666666,1827.4433333333336,2292.38,1420.33,2292.38,1420.33,2292.38,1384.3,2.6943104771426363,6.902325515901235,10.57969626776876,473.9863245214288,329.1633739902826,324.1325668611533,77,43,"['Local and Suburban Commuter Transportation', 'Insurance Sales, Underwriting', 'Wholesale Clubs', 'Podiatrists', 'Grocery Stores, Supermarkets']",64424.62686567164,0.2861466611114868,0.6120828434377256,0.8969174205060304,0.8560794044665012,0.12655086848635236,0.017369727047146403,-729.6299999999992,6000.829999999998,-0.12207764394480614,1.1489063923968228,0.46749662105273476,0.6824294293363101,36,68,1983,12,Male,9340 Valley Street,27.48,-82.57,13972.0,28489.0,6087.0,808,4,0.2136614131770157
1908,95542.37,73.49413076923076,1300,686,191,423,29314.07,57018.490000000005,85650.59,9771.356666666667,9503.081666666667,9516.732222222221,11507.72,8105.85,11507.72,8105.85,11507.72,8105.85,2.0219133034379673,4.877891861244266,7.82950260295861,1702.0415314067193,1151.0360558803825,1029.7158888715103,221,54,"['Drug Stores and Pharmacies', 'Theatrical Producers', 'Wholesale Clubs', 'Taxicabs and Limousines', 'Grocery Stores, Supermarkets']",20187.57505773672,0.3068174884085459,0.5967874776395018,0.8964670857547286,0.5276923076923077,0.14692307692307693,0.3253846153846154,1609.6499999999942,28386.390000000014,0.05810083733931237,0.9914183730847552,0.5141151580829306,0.6657104171728415,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,24801.0,44469.0,12777.0,733,5,0.28732375362612156
1909,37824.92,22.96595021250759,1647,1002,581,64,11590.21,22561.43,34198.56,3863.403333333333,3760.2383333333332,3799.8399999999997,5574.66,2554.62,5574.66,2554.62,5574.66,2554.62,2.3488715460873233,5.518892320850177,8.881320916632234,1549.7254558254288,1204.8685386616528,962.0656969900755,74,41,"['Tolls and Bridge Fees', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Telecommunication Services']",15941.300121506683,0.30641730372463444,0.5964699991434219,0.9041277549298188,0.6083788706739527,0.35276259866423804,0.03885853066180935,618.989999999998,10924.300000000003,0.0564194319319089,0.9387452060774439,0.5137178804712289,0.6597187133025485,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,13002.0,26510.0,53023.0,696,4,2.000113164843455
1910,49780.97,31.152046307884856,1598,649,933,16,15337.52,29288.659999999996,44209.18,5112.506666666667,4881.443333333333,4912.131111111111,5472.09,4544.2,5472.09,4175.3,5698.69,4175.3,2.3751859513225653,5.445284098411161,8.728704722503412,497.91468690261956,480.5730245724025,520.4735971796373,74,39,"['Tolls and Bridge Fees', 'Local and Suburban Commuter Transportation', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Insurance Sales, Underwriting']",16444.057608015028,0.30810006313657606,0.5883505283243777,0.8880738965110563,0.40613266583229035,0.5838548185231539,0.010012515644555695,1386.3800000000047,14368.139999999992,0.09937395797046022,0.9629785020897388,0.5236675218326821,0.6625017699943766,49,59,1970,5,Male,710 North Lane,27.48,-82.57,17590.0,35868.0,48465.0,562,4,1.3512044161927066
1913,38937.38,41.16002114164905,946,841,40,65,11826.61,23993.46,35154.96,3942.2033333333334,3998.91,3906.1066666666666,5115.0199999999995,3330.71,5115.0199999999995,2623.48,5115.0199999999995,2349.07,1.3121336768966694,3.690785177770566,5.872888082549042,1015.9987487361058,1023.229763093314,1057.9360004508778,111,50,"['Grocery Stores, Supermarkets', 'Utilities - Electric, Gas, Water, Sanitary', 'Wholesale Clubs', 'Service Stations', 'Eating Places and Restaurants']",27744.444444444445,0.30373409818534275,0.6162063292394095,0.902858898056315,0.8890063424947146,0.042283298097251586,0.06871035940803383,-340.23999999999796,12831.96,-0.02796451012381984,1.1496626797473457,0.49290973456933684,0.6825056834085432,60,57,1960,1,Female,561 Martin Luther King Avenue,42.47,-83.49,34259.0,31121.0,32768.0,619,5,1.0529224639311077
1915,69980.08,61.98412754650133,1129,1034,42,53,20762.0,41820.86,62060.11,6920.666666666667,6970.143333333333,6895.567777777778,7547.18,6428.87,10154.28,5212.31,10154.28,5212.31,1.7509612862022634,4.541256469303766,7.22295347401281,571.1967692777403,1761.9046464512962,1528.6205906451883,101,48,"['Department Stores', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Money Transfer', 'Telecommunication Services']",23243.297872340427,0.29668442791148564,0.5976109201361302,0.8868253651610573,0.9158547387068202,0.03720106288751107,0.046944198405668734,-296.8600000000006,21581.61,-0.014096679497370701,1.066324592067394,0.4964508142587216,0.6738766657036218,54,65,1965,6,Male,758 Sixth Boulevard,41.32,-74.18,25534.0,52062.0,97881.0,775,4,1.8800852829318888
1916,20249.27,36.485171171171174,555,360,23,172,6173.130000000001,12329.730000000001,18386.05,2057.7100000000005,2054.9550000000004,2042.8944444444444,2322.96,1773.24,2322.96,1772.06,2359.1,1709.6200000000001,1.9722378703182106,4.936516878277073,7.852513084215645,275.36353407813476,242.4131032555789,252.19253295404633,59,32,"['Insurance Sales, Underwriting', 'Grocery Stores, Supermarkets', 'Service Stations', 'Antique Shops', 'Utilities - Electric, Gas, Water, Sanitary']",47276.31768953068,0.3048569158295583,0.6088975059347819,0.9079858187480339,0.6486486486486487,0.04144144144144144,0.3099099099099099,16.530000000000655,6273.4100000000035,0.0026849234967352142,1.0358451997252467,0.5006703309804837,0.6706024404371794,82,71,1937,4,Male,62696 Norfolk Drive,30.65,-84.69,15069.0,10142.0,1809.0,767,7,0.17836718595937684
1917,65920.04,63.32376560999039,1041,889,54,98,20671.379999999997,41039.270000000004,59442.58,6890.459999999999,6839.878333333334,6604.731111111111,7334.24,6475.56,7334.24,6336.55,7334.24,5643.27,2.1922150362285264,5.3375630833472325,8.179527330454818,430.0678741780167,403.0020407103011,521.5786003912652,96,48,"['Eating Places and Restaurants', 'Fast Food Restaurants', 'Wholesale Clubs', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets']",25205.48076923077,0.31358263738917636,0.6225613637370367,0.9017376203048422,0.8539865513928915,0.05187319884726225,0.0941402497598463,303.4899999999907,22635.960000000006,0.01490041432863154,1.2299939521749081,0.5036975560237791,0.6904018970912771,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,28694.0,58503.0,37838.0,680,4,0.6467702510982343
1918,26674.33,41.037430769230774,650,552,55,43,7525.799999999999,15900.289999999999,23391.95,2508.6,2650.048333333333,2599.105555555556,3056.61,2233.45,3667.25,2165.63,3667.25,1675.9,1.4621394289752367,4.2019361318584965,6.652906324326623,474.5919627427333,598.6012328225415,618.7313315388011,100,42,"['Money Transfer', 'Insurance Sales, Underwriting', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Drug Stores and Pharmacies']",40336.918335901384,0.28213642104600184,0.596089573758741,0.8769461126108884,0.8492307692307692,0.08461538461538462,0.06615384615384616,-848.6900000000005,8408.629999999997,-0.10134229069471701,1.1223987741034693,0.47331212198016515,0.6797334125628688,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,20782.0,42379.0,64124.0,550,1,1.5131079072181977
1919,49475.01,46.54281279397931,1063,907,39,117,13450.54,29294.35,42553.15,4483.513333333333,4882.391666666666,4728.127777777778,5115.51,4052.81,5895.31,4052.81,6044.96,3541.62,2.3188183013760826,6.228157747340734,9.499665664070115,559.2155908353557,692.7984419848727,921.9152302378158,130,52,"['Service Stations', 'Grocery Stores, Supermarkets', 'Eating Places and Restaurants', 'Theatrical Producers', 'Wholesale Clubs']",24689.378531073446,0.27186533160882637,0.5921039732988431,0.8600938130179256,0.8532455315145814,0.036688617121354655,0.11006585136406397,-2393.269999999997,16035.549999999996,-0.15105394472667855,1.2094269466316705,0.45915133805665603,0.6884178962074488,83,59,1936,11,Male,7994 Maple Lane,40.95,-72.19,37846.0,80493.0,2027.0,610,5,0.0251823139900364
1920,69392.61,49.63706008583691,1398,607,64,727,22058.09,42429.36,62661.81,7352.696666666667,7071.56,6962.423333333333,7877.85,6590.78,7877.85,6590.78,7877.85,5923.44,1.9064109963027673,4.590563755524109,7.256425358325888,675.4109513720769,534.0747482515907,585.3408802142561,101,42,"['Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Department Stores', 'Drinking Places (Alcoholic Beverages)']",18778.32498210451,0.31787376206198326,0.6114391719809934,0.9030040806938952,0.4341917024320458,0.045779685264663805,0.5200286123032904,1686.8199999999997,22196.910000000003,0.08280387035270742,1.0970945189534635,0.5198779807190116,0.6771167318658686,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,15325.0,31244.0,51924.0,713,4,1.6618870823198053
1921,28436.39,40.79826398852224,697,592,41,64,9117.01,17588.57,26235.57,3039.0033333333336,2931.4283333333333,2915.0633333333335,3925.57,2364.08,3925.57,2073.11,3925.57,2073.11,1.322467819959904,3.4805136578891727,5.683251094745477,801.9709660787807,712.9066968241123,614.3153231647407,98,44,"['Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Service Stations']",37646.379310344826,0.32061066823179735,0.6185233076350409,0.9226055065358155,0.8493543758967002,0.058823529411764705,0.09182209469153516,645.4500000000007,8941.57,0.0761902176222562,1.0340661501098647,0.5183485638684668,0.6704092954717584,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,15726.0,32064.0,9833.0,709,3,0.3066679141716567
1923,24881.04,37.58465256797583,662,0,40,622,7676.67,14693.5,22417.62,2558.89,2448.9166666666665,2490.8466666666664,3009.48,1920.35,3009.48,1920.35,3009.48,1920.35,1.794727759898647,4.349237669467461,7.161239824671258,568.3704259547644,405.4837396822058,327.5252062055683,80,38,"['Legal Services and Attorneys', 'Drinking Places (Alcoholic Beverages)', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Money Transfer']",39631.67927382753,0.30853493262339515,0.5905500734695978,0.9009920807168832,0.0,0.06042296072507553,0.9395770392749244,659.8400000000001,6969.380000000001,0.09403676589001009,0.9022878981683353,0.5224534658182189,0.6554442443042571,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,17222.0,35119.0,57463.0,850,3,1.636236794897349
1926,24577.8,29.611807228915662,830,268,46,516,6630.709999999999,14356.11,22079.34,2210.236666666666,2392.685,2453.26,2519.66,1599.51,3138.27,1573.0,3138.27,1573.0,1.6315891826675026,4.697637776525405,7.76282514307486,528.920390638642,674.2922395742071,585.3598332649756,91,46,"['Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Service Stations', 'Department Stores']",31629.770808202655,0.26978452099048733,0.5841088299196836,0.8983448477894685,0.3228915662650602,0.05542168674698795,0.6216867469879518,-1094.6900000000023,6632.880000000001,-0.14170010614337147,0.8588220213563498,0.4618737248460759,0.6502055767971325,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736.0,26574.0,5244.0,689,3,0.19733574170241588
1928,40383.71,48.59652226233454,831,564,37,230,11533.310000000001,23908.43,35845.82,3844.436666666667,3984.7383333333332,3982.8688888888887,4243.93,3531.22,4492.97,3531.22,4544.87,3307.37,1.7176013741979723,4.633558988955991,7.4463739976861065,364.10387725666277,352.27917346426614,418.7973066844047,109,50,"['Automotive Service Shops', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Wholesale Clubs', 'Grocery Stores, Supermarkets']",31558.481927710844,0.28559312653542734,0.5920315394499416,0.8876306807868817,0.6787003610108303,0.044524669073405534,0.2767749699157641,-841.8099999999977,11971.04,-0.06802439087459333,1.0028188741425055,0.4823951217206651,0.666979580882792,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,27308.0,55682.0,82696.0,750,4,1.4851478035990087
1931,97296.73,64.99447561790247,1497,1397,68,32,26249.079999999998,60143.06999999999,88780.48999999999,8749.693333333333,10023.845,9864.498888888887,9605.34,7794.67,12918.01,7794.67,12918.01,7794.67,2.3675678380226484,6.715922547073833,10.389897198983407,909.4164357615986,1764.7867795487361,1541.9769167650047,158,57,"['Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Department Stores', 'Service Stations']",17498.823529411766,0.2697837841004523,0.6181407124370983,0.9124714674378059,0.9331997327989312,0.04542418169672679,0.02137608550434202,-7644.909999999993,31505.649999999994,-0.22555355684001777,1.1001567180283698,0.43644396602966895,0.6774356618216457,58,72,1961,6,Male,8996 Third Street,42.41,-71.16,40694.0,82974.0,181429.0,503,2,2.1865765179453804
1936,38380.24,47.09231901840491,815,655,139,21,10825.01,23158.07,34705.48,3608.3366666666666,3859.6783333333333,3856.1644444444446,3873.46,3348.8,4625.12,3348.8,4625.12,2476.08,2.00465200194296,5.427887030740407,8.633052529317883,262.37461202131,524.4855087956829,726.0097041553768,78,43,"['Money Transfer', 'Department Stores', 'Wholesale Clubs', 'Taxicabs and Limousines', 'Insurance Sales, Underwriting']",32251.842751842752,0.2820464384798011,0.6033852315670772,0.9042538556298764,0.803680981595092,0.1705521472392638,0.025766871165644172,-1508.0499999999993,11610.659999999996,-0.12227703424778602,1.0054774187458482,0.46744007596487963,0.6672741595851721,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,26951.0,35685.0,1135.0,714,5,0.03180608098640886
1937,45690.53,57.40016331658291,796,693,50,53,12955.23,28931.36,42528.56,4318.41,4821.893333333333,4725.395555555555,4709.81,3848.8999999999996,5960.83,3848.8999999999996,5960.83,3790.45,2.365956507053964,6.51678661435735,10.049536231130972,435.73774922537916,906.993722903674,824.5996421614417,95,49,"['Legal Services and Attorneys', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Service Stations', 'Wholesale Clubs']",32945.660377358494,0.28354300114268755,0.6332025476614082,0.9307959439297377,0.8706030150753769,0.06281407035175879,0.06658291457286432,-3020.9000000000015,15334.160000000003,-0.1890883461764521,1.1277439472832649,0.4477919461788177,0.680280733699895,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,25350.0,17056.0,29112.0,667,5,1.7068480300187616
1940,19126.24,24.118839848675915,793,467,35,291,5597.38,11980.97,17042.21,1865.7933333333333,1996.8283333333331,1893.5788888888887,2244.85,1675.42,2418.46,1675.42,2418.46,1601.1200000000001,2.3375151301942036,6.143818831203677,9.161653081789506,328.27379035392585,328.6256620178446,304.79443877982925,69,36,"['Drinking Places (Alcoholic Beverages)', 'Department Stores', 'Grocery Stores, Supermarkets', 'Money Transfer', 'Service Stations']",33061.21212121212,0.2926544893298421,0.6264153330712152,0.8910381758254627,0.5889029003783102,0.044136191677175286,0.3669609079445145,-786.2099999999991,6919.73,-0.12316110527148505,1.367200527933866,0.46718921756752585,0.7030173903501952,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,13177.0,26865.0,19529.0,826,5,0.726930951051554
